variant,step,fact_id,condition,layer,flipped,first_flip_layer
step_00200,200,cf_15540,unknown,12,False,
step_00200,200,cf_15540,unknown,13,False,
step_00200,200,cf_15540,unknown,14,False,
step_00200,200,cf_15540,unknown,15,False,
step_00200,200,cf_15540,unknown,16,False,
step_00200,200,cf_15540,unknown,17,False,
step_00200,200,cf_15540,unknown,18,False,
step_00200,200,cf_15540,unknown,19,False,
step_00200,200,cf_15540,unknown,20,False,
step_00200,200,cf_15540,unknown,21,False,
step_00200,200,cf_15540,unknown,22,False,
step_00200,200,cf_15540,unknown,23,False,
step_00200,200,cf_15540,unknown,24,True,
step_00200,200,cf_15540,unknown,-1,True,24.0
step_00200,200,cf_798,unknown,0,False,
step_00200,200,cf_798,unknown,1,False,
step_00200,200,cf_798,unknown,2,False,
step_00200,200,cf_798,unknown,3,False,
step_00200,200,cf_798,unknown,4,False,
step_00200,200,cf_798,unknown,5,False,
step_00200,200,cf_798,unknown,6,False,
step_00200,200,cf_798,unknown,7,False,
step_00200,200,cf_798,unknown,8,False,
step_00200,200,cf_798,unknown,9,False,
step_00200,200,cf_798,unknown,10,False,
step_00200,200,cf_798,unknown,11,False,
step_00200,200,cf_798,unknown,12,False,
step_00200,200,cf_798,unknown,13,False,
step_00200,200,cf_798,unknown,14,False,
step_00200,200,cf_798,unknown,15,False,
step_00200,200,cf_798,unknown,16,False,
step_00200,200,cf_798,unknown,17,False,
step_00200,200,cf_798,unknown,18,False,
step_00200,200,cf_798,unknown,19,False,
step_00200,200,cf_798,unknown,20,False,
step_00200,200,cf_798,unknown,21,False,
step_00200,200,cf_798,unknown,22,False,
step_00200,200,cf_798,unknown,23,False,
step_00200,200,cf_798,unknown,24,False,
step_00200,200,cf_798,unknown,-1,False,
step_00200,200,cf_18160,unknown,0,False,
step_00200,200,cf_18160,unknown,1,False,
step_00200,200,cf_18160,unknown,2,False,
step_00200,200,cf_18160,unknown,3,False,
step_00200,200,cf_18160,unknown,4,False,
step_00200,200,cf_18160,unknown,5,False,
step_00200,200,cf_18160,unknown,6,False,
step_00200,200,cf_18160,unknown,7,False,
step_00200,200,cf_18160,unknown,8,False,
step_00200,200,cf_18160,unknown,9,False,
step_00200,200,cf_18160,unknown,10,False,
step_00200,200,cf_18160,unknown,11,False,
step_00200,200,cf_18160,unknown,12,False,
step_00200,200,cf_18160,unknown,13,False,
step_00200,200,cf_18160,unknown,14,False,
step_00200,200,cf_18160,unknown,15,False,
step_00200,200,cf_18160,unknown,16,True,
step_00200,200,cf_18160,unknown,17,True,
step_00200,200,cf_18160,unknown,18,True,
step_00200,200,cf_18160,unknown,19,True,
step_00200,200,cf_18160,unknown,20,True,
step_00200,200,cf_18160,unknown,21,True,
step_00200,200,cf_18160,unknown,22,True,
step_00200,200,cf_18160,unknown,23,True,
step_00200,200,cf_18160,unknown,24,True,
step_00200,200,cf_18160,unknown,-1,True,16.0
step_00200,200,cf_10566,unknown,0,False,
step_00200,200,cf_10566,unknown,1,False,
step_00200,200,cf_10566,unknown,2,False,
step_00200,200,cf_10566,unknown,3,False,
step_00200,200,cf_10566,unknown,4,False,
step_00200,200,cf_10566,unknown,5,False,
step_00200,200,cf_10566,unknown,6,False,
step_00200,200,cf_10566,unknown,7,False,
step_00200,200,cf_10566,unknown,8,False,
step_00200,200,cf_10566,unknown,9,False,
step_00200,200,cf_10566,unknown,10,False,
step_00200,200,cf_10566,unknown,11,False,
step_00200,200,cf_10566,unknown,12,False,
step_00200,200,cf_10566,unknown,13,False,
step_00200,200,cf_10566,unknown,14,False,
step_00200,200,cf_10566,unknown,15,False,
step_00200,200,cf_10566,unknown,16,False,
step_00200,200,cf_10566,unknown,17,False,
step_00200,200,cf_10566,unknown,18,False,
step_00200,200,cf_10566,unknown,19,False,
step_00200,200,cf_10566,unknown,20,False,
step_00200,200,cf_10566,unknown,21,False,
step_00200,200,cf_10566,unknown,22,False,
step_00200,200,cf_10566,unknown,23,False,
step_00200,200,cf_10566,unknown,24,False,
step_00200,200,cf_10566,unknown,-1,False,
step_00200,200,cf_11544,unknown,0,False,
step_00200,200,cf_11544,unknown,1,False,
step_00200,200,cf_11544,unknown,2,False,
step_00200,200,cf_11544,unknown,3,False,
step_00200,200,cf_11544,unknown,4,False,
step_00200,200,cf_11544,unknown,5,False,
step_00200,200,cf_11544,unknown,6,False,
step_00200,200,cf_11544,unknown,7,False,
step_00200,200,cf_11544,unknown,8,True,
step_00200,200,cf_11544,unknown,9,True,
step_00200,200,cf_11544,unknown,10,True,
step_00200,200,cf_11544,unknown,11,True,
step_00200,200,cf_11544,unknown,12,True,
step_00200,200,cf_11544,unknown,13,True,
step_00200,200,cf_11544,unknown,14,True,
step_00200,200,cf_11544,unknown,15,True,
step_00200,200,cf_11544,unknown,16,True,
step_00200,200,cf_11544,unknown,17,True,
step_00200,200,cf_11544,unknown,18,True,
step_00200,200,cf_11544,unknown,19,True,
step_00200,200,cf_11544,unknown,20,True,
step_00200,200,cf_11544,unknown,21,True,
step_00200,200,cf_11544,unknown,22,True,
step_00200,200,cf_11544,unknown,23,True,
step_00200,200,cf_11544,unknown,24,True,
step_00200,200,cf_11544,unknown,-1,True,8.0
step_00200,200,cf_18656,unknown,0,False,
step_00200,200,cf_18656,unknown,1,True,
step_00200,200,cf_18656,unknown,2,True,
step_00200,200,cf_18656,unknown,3,True,
step_00200,200,cf_18656,unknown,4,True,
step_00200,200,cf_18656,unknown,5,True,
step_00200,200,cf_18656,unknown,6,True,
step_00200,200,cf_18656,unknown,7,True,
step_00200,200,cf_18656,unknown,8,True,
step_00200,200,cf_18656,unknown,9,True,
step_00200,200,cf_18656,unknown,10,True,
step_00200,200,cf_18656,unknown,11,True,
step_00200,200,cf_18656,unknown,12,True,
step_00200,200,cf_18656,unknown,13,True,
step_00200,200,cf_18656,unknown,14,True,
step_00200,200,cf_18656,unknown,15,True,
step_00200,200,cf_18656,unknown,16,True,
step_00200,200,cf_18656,unknown,17,True,
step_00200,200,cf_18656,unknown,18,True,
step_00200,200,cf_18656,unknown,19,True,
step_00200,200,cf_18656,unknown,20,True,
step_00200,200,cf_18656,unknown,21,True,
step_00200,200,cf_18656,unknown,22,True,
step_00200,200,cf_18656,unknown,23,True,
step_00200,200,cf_18656,unknown,24,True,
step_00200,200,cf_18656,unknown,-1,True,1.0
step_00200,200,cf_13490,unknown,0,False,
step_00200,200,cf_13490,unknown,1,False,
step_00200,200,cf_13490,unknown,2,False,
step_00200,200,cf_13490,unknown,3,False,
step_00200,200,cf_13490,unknown,4,False,
step_00200,200,cf_13490,unknown,5,False,
step_00200,200,cf_13490,unknown,6,False,
step_00200,200,cf_13490,unknown,7,False,
step_00200,200,cf_13490,unknown,8,False,
step_00200,200,cf_13490,unknown,9,False,
step_00200,200,cf_13490,unknown,10,False,
step_00200,200,cf_13490,unknown,11,False,
step_00200,200,cf_13490,unknown,12,False,
step_00200,200,cf_13490,unknown,13,False,
step_00200,200,cf_13490,unknown,14,False,
step_00200,200,cf_13490,unknown,15,False,
step_00200,200,cf_13490,unknown,16,False,
step_00200,200,cf_13490,unknown,17,False,
step_00200,200,cf_13490,unknown,18,False,
step_00200,200,cf_13490,unknown,19,False,
step_00200,200,cf_13490,unknown,20,False,
step_00200,200,cf_13490,unknown,21,False,
step_00200,200,cf_13490,unknown,22,False,
step_00200,200,cf_13490,unknown,23,True,
step_00200,200,cf_13490,unknown,24,True,
step_00200,200,cf_13490,unknown,-1,True,23.0
step_00200,200,cf_6654,unknown,0,False,
step_00200,200,cf_6654,unknown,1,False,
step_00200,200,cf_6654,unknown,2,False,
step_00200,200,cf_6654,unknown,3,False,
step_00200,200,cf_6654,unknown,4,False,
step_00200,200,cf_6654,unknown,5,False,
step_00200,200,cf_6654,unknown,6,False,
step_00200,200,cf_6654,unknown,7,False,
step_00200,200,cf_6654,unknown,8,False,
step_00200,200,cf_6654,unknown,9,False,
step_00200,200,cf_6654,unknown,10,False,
step_00200,200,cf_6654,unknown,11,False,
step_00200,200,cf_6654,unknown,12,False,
step_00200,200,cf_6654,unknown,13,False,
step_00200,200,cf_6654,unknown,14,False,
step_00200,200,cf_6654,unknown,15,False,
step_00200,200,cf_6654,unknown,16,False,
step_00200,200,cf_6654,unknown,17,False,
step_00200,200,cf_6654,unknown,18,False,
step_00200,200,cf_6654,unknown,19,False,
step_00200,200,cf_6654,unknown,20,True,
step_00200,200,cf_6654,unknown,21,True,
step_00200,200,cf_6654,unknown,22,True,
step_00200,200,cf_6654,unknown,23,True,
step_00200,200,cf_6654,unknown,24,True,
step_00200,200,cf_6654,unknown,-1,True,20.0
step_00200,200,cf_17376,unknown,0,False,
step_00200,200,cf_17376,unknown,1,False,
step_00200,200,cf_17376,unknown,2,False,
step_00200,200,cf_17376,unknown,3,False,
step_00200,200,cf_17376,unknown,4,False,
step_00200,200,cf_17376,unknown,5,False,
step_00200,200,cf_17376,unknown,6,False,
step_00200,200,cf_17376,unknown,7,False,
step_00200,200,cf_17376,unknown,8,False,
step_00200,200,cf_17376,unknown,9,False,
step_00200,200,cf_17376,unknown,10,False,
step_00200,200,cf_17376,unknown,11,False,
step_00200,200,cf_17376,unknown,12,False,
step_00200,200,cf_17376,unknown,13,False,
step_00200,200,cf_17376,unknown,14,False,
step_00200,200,cf_17376,unknown,15,False,
step_00200,200,cf_17376,unknown,16,False,
step_00200,200,cf_17376,unknown,17,False,
step_00200,200,cf_17376,unknown,18,False,
step_00200,200,cf_17376,unknown,19,False,
step_00200,200,cf_17376,unknown,20,False,
step_00200,200,cf_17376,unknown,21,False,
step_00200,200,cf_17376,unknown,22,False,
step_00200,200,cf_17376,unknown,23,True,
step_00200,200,cf_17376,unknown,24,True,
step_00200,200,cf_17376,unknown,-1,True,23.0
step_00200,200,cf_10362,unknown,0,False,
step_00200,200,cf_10362,unknown,1,False,
step_00200,200,cf_10362,unknown,2,False,
step_00200,200,cf_10362,unknown,3,False,
step_00200,200,cf_10362,unknown,4,False,
step_00200,200,cf_10362,unknown,5,False,
step_00200,200,cf_10362,unknown,6,False,
step_00200,200,cf_10362,unknown,7,False,
step_00200,200,cf_10362,unknown,8,False,
step_00200,200,cf_10362,unknown,9,False,
step_00200,200,cf_10362,unknown,10,False,
step_00200,200,cf_10362,unknown,11,False,
step_00200,200,cf_10362,unknown,12,False,
step_00200,200,cf_10362,unknown,13,False,
step_00200,200,cf_10362,unknown,14,False,
step_00200,200,cf_10362,unknown,15,False,
step_00200,200,cf_10362,unknown,16,False,
step_00200,200,cf_10362,unknown,17,False,
step_00200,200,cf_10362,unknown,18,False,
step_00200,200,cf_10362,unknown,19,False,
step_00200,200,cf_10362,unknown,20,False,
step_00200,200,cf_10362,unknown,21,False,
step_00200,200,cf_10362,unknown,22,False,
step_00200,200,cf_10362,unknown,23,False,
step_00200,200,cf_10362,unknown,24,False,
step_00200,200,cf_10362,unknown,-1,False,
step_00200,200,cf_18877,unknown,0,False,
step_00200,200,cf_18877,unknown,1,False,
step_00200,200,cf_18877,unknown,2,False,
step_00200,200,cf_18877,unknown,3,False,
step_00200,200,cf_18877,unknown,4,False,
step_00200,200,cf_18877,unknown,5,False,
step_00200,200,cf_18877,unknown,6,False,
step_00200,200,cf_18877,unknown,7,False,
step_00200,200,cf_18877,unknown,8,False,
step_00200,200,cf_18877,unknown,9,False,
step_00200,200,cf_18877,unknown,10,False,
step_00200,200,cf_18877,unknown,11,False,
step_00200,200,cf_18877,unknown,12,False,
step_00200,200,cf_18877,unknown,13,False,
step_00200,200,cf_18877,unknown,14,False,
step_00200,200,cf_18877,unknown,15,False,
step_00200,200,cf_18877,unknown,16,False,
step_00200,200,cf_18877,unknown,17,False,
step_00200,200,cf_18877,unknown,18,False,
step_00200,200,cf_18877,unknown,19,False,
step_00200,200,cf_18877,unknown,20,False,
step_00200,200,cf_18877,unknown,21,False,
step_00200,200,cf_18877,unknown,22,False,
step_00200,200,cf_18877,unknown,23,False,
step_00200,200,cf_18877,unknown,24,False,
step_00200,200,cf_18877,unknown,-1,False,
step_00200,200,cf_2226,unknown,0,False,
step_00200,200,cf_2226,unknown,1,False,
step_00200,200,cf_2226,unknown,2,False,
step_00200,200,cf_2226,unknown,3,False,
step_00200,200,cf_2226,unknown,4,False,
step_00200,200,cf_2226,unknown,5,False,
step_00200,200,cf_2226,unknown,6,False,
step_00200,200,cf_2226,unknown,7,False,
step_00200,200,cf_2226,unknown,8,False,
step_00200,200,cf_2226,unknown,9,False,
step_00200,200,cf_2226,unknown,10,False,
step_00200,200,cf_2226,unknown,11,False,
step_00200,200,cf_2226,unknown,12,False,
step_00200,200,cf_2226,unknown,13,False,
step_00200,200,cf_2226,unknown,14,False,
step_00200,200,cf_2226,unknown,15,False,
step_00200,200,cf_2226,unknown,16,False,
step_00200,200,cf_2226,unknown,17,False,
step_00200,200,cf_2226,unknown,18,False,
step_00200,200,cf_2226,unknown,19,True,
step_00200,200,cf_2226,unknown,20,True,
step_00200,200,cf_2226,unknown,21,True,
step_00200,200,cf_2226,unknown,22,True,
step_00200,200,cf_2226,unknown,23,True,
step_00200,200,cf_2226,unknown,24,True,
step_00200,200,cf_2226,unknown,-1,True,19.0
step_00200,200,cf_15893,unknown,0,False,
step_00200,200,cf_15893,unknown,1,False,
step_00200,200,cf_15893,unknown,2,False,
step_00200,200,cf_15893,unknown,3,False,
step_00200,200,cf_15893,unknown,4,False,
step_00200,200,cf_15893,unknown,5,False,
step_00200,200,cf_15893,unknown,6,False,
step_00200,200,cf_15893,unknown,7,False,
step_00200,200,cf_15893,unknown,8,False,
step_00200,200,cf_15893,unknown,9,False,
step_00200,200,cf_15893,unknown,10,False,
step_00200,200,cf_15893,unknown,11,False,
step_00200,200,cf_15893,unknown,12,False,
step_00200,200,cf_15893,unknown,13,False,
step_00200,200,cf_15893,unknown,14,False,
step_00200,200,cf_15893,unknown,15,False,
step_00200,200,cf_15893,unknown,16,False,
step_00200,200,cf_15893,unknown,17,False,
step_00200,200,cf_15893,unknown,18,False,
step_00200,200,cf_15893,unknown,19,False,
step_00200,200,cf_15893,unknown,20,False,
step_00200,200,cf_15893,unknown,21,True,
step_00200,200,cf_15893,unknown,22,True,
step_00200,200,cf_15893,unknown,23,True,
step_00200,200,cf_15893,unknown,24,True,
step_00200,200,cf_15893,unknown,-1,True,21.0
step_00200,200,cf_7888,unknown,0,False,
step_00200,200,cf_7888,unknown,1,False,
step_00200,200,cf_7888,unknown,2,False,
step_00200,200,cf_7888,unknown,3,False,
step_00200,200,cf_7888,unknown,4,False,
step_00200,200,cf_7888,unknown,5,False,
step_00200,200,cf_7888,unknown,6,False,
step_00200,200,cf_7888,unknown,7,False,
step_00200,200,cf_7888,unknown,8,False,
step_00200,200,cf_7888,unknown,9,False,
step_00200,200,cf_7888,unknown,10,False,
step_00200,200,cf_7888,unknown,11,False,
step_00200,200,cf_7888,unknown,12,False,
step_00200,200,cf_7888,unknown,13,False,
step_00200,200,cf_7888,unknown,14,False,
step_00200,200,cf_7888,unknown,15,False,
step_00200,200,cf_7888,unknown,16,False,
step_00200,200,cf_7888,unknown,17,False,
step_00200,200,cf_7888,unknown,18,False,
step_00200,200,cf_7888,unknown,19,False,
step_00200,200,cf_7888,unknown,20,False,
step_00200,200,cf_7888,unknown,21,False,
step_00200,200,cf_7888,unknown,22,False,
step_00200,200,cf_7888,unknown,23,False,
step_00200,200,cf_7888,unknown,24,False,
step_00200,200,cf_7888,unknown,-1,False,
step_00200,200,cf_13412,unknown,0,False,
step_00200,200,cf_13412,unknown,1,False,
step_00200,200,cf_13412,unknown,2,False,
step_00200,200,cf_13412,unknown,3,False,
step_00200,200,cf_13412,unknown,4,False,
step_00200,200,cf_13412,unknown,5,False,
step_00200,200,cf_13412,unknown,6,False,
step_00200,200,cf_13412,unknown,7,False,
step_00200,200,cf_13412,unknown,8,False,
step_00200,200,cf_13412,unknown,9,False,
step_00200,200,cf_13412,unknown,10,False,
step_00200,200,cf_13412,unknown,11,False,
step_00200,200,cf_13412,unknown,12,False,
step_00200,200,cf_13412,unknown,13,False,
step_00200,200,cf_13412,unknown,14,False,
step_00200,200,cf_13412,unknown,15,False,
step_00200,200,cf_13412,unknown,16,False,
step_00200,200,cf_13412,unknown,17,False,
step_00200,200,cf_13412,unknown,18,False,
step_00200,200,cf_13412,unknown,19,False,
step_00200,200,cf_13412,unknown,20,False,
step_00200,200,cf_13412,unknown,21,False,
step_00200,200,cf_13412,unknown,22,False,
step_00200,200,cf_13412,unknown,23,False,
step_00200,200,cf_13412,unknown,24,False,
step_00200,200,cf_13412,unknown,-1,False,
step_00200,200,cf_5916,unknown,0,False,
step_00200,200,cf_5916,unknown,1,False,
step_00200,200,cf_5916,unknown,2,False,
step_00200,200,cf_5916,unknown,3,False,
step_00200,200,cf_5916,unknown,4,False,
step_00200,200,cf_5916,unknown,5,False,
step_00200,200,cf_5916,unknown,6,False,
step_00200,200,cf_5916,unknown,7,False,
step_00200,200,cf_5916,unknown,8,False,
step_00200,200,cf_5916,unknown,9,False,
step_00200,200,cf_5916,unknown,10,False,
step_00200,200,cf_5916,unknown,11,False,
step_00200,200,cf_5916,unknown,12,False,
step_00200,200,cf_5916,unknown,13,False,
step_00200,200,cf_5916,unknown,14,False,
step_00200,200,cf_5916,unknown,15,False,
step_00200,200,cf_5916,unknown,16,False,
step_00200,200,cf_5916,unknown,17,False,
step_00200,200,cf_5916,unknown,18,False,
step_00200,200,cf_5916,unknown,19,False,
step_00200,200,cf_5916,unknown,20,False,
step_00200,200,cf_5916,unknown,21,False,
step_00200,200,cf_5916,unknown,22,False,
step_00200,200,cf_5916,unknown,23,False,
step_00200,200,cf_5916,unknown,24,False,
step_00200,200,cf_5916,unknown,-1,False,
step_00200,200,cf_3119,unknown,0,False,
step_00200,200,cf_3119,unknown,1,False,
step_00200,200,cf_3119,unknown,2,False,
step_00200,200,cf_3119,unknown,3,False,
step_00200,200,cf_3119,unknown,4,False,
step_00200,200,cf_3119,unknown,5,False,
step_00200,200,cf_3119,unknown,6,False,
step_00200,200,cf_3119,unknown,7,False,
step_00200,200,cf_3119,unknown,8,False,
step_00200,200,cf_3119,unknown,9,False,
step_00200,200,cf_3119,unknown,10,False,
step_00200,200,cf_3119,unknown,11,False,
step_00200,200,cf_3119,unknown,12,False,
step_00200,200,cf_3119,unknown,13,False,
step_00200,200,cf_3119,unknown,14,False,
step_00200,200,cf_3119,unknown,15,False,
step_00200,200,cf_3119,unknown,16,False,
step_00200,200,cf_3119,unknown,17,False,
step_00200,200,cf_3119,unknown,18,False,
step_00200,200,cf_3119,unknown,19,False,
step_00200,200,cf_3119,unknown,20,False,
step_00200,200,cf_3119,unknown,21,False,
step_00200,200,cf_3119,unknown,22,False,
step_00200,200,cf_3119,unknown,23,False,
step_00200,200,cf_3119,unknown,24,False,
step_00200,200,cf_3119,unknown,-1,False,
step_00200,200,cf_4363,unknown,0,False,
step_00200,200,cf_4363,unknown,1,False,
step_00200,200,cf_4363,unknown,2,False,
step_00200,200,cf_4363,unknown,3,False,
step_00200,200,cf_4363,unknown,4,False,
step_00200,200,cf_4363,unknown,5,False,
step_00200,200,cf_4363,unknown,6,False,
step_00200,200,cf_4363,unknown,7,False,
step_00200,200,cf_4363,unknown,8,False,
step_00200,200,cf_4363,unknown,9,False,
step_00200,200,cf_4363,unknown,10,False,
step_00200,200,cf_4363,unknown,11,False,
step_00200,200,cf_4363,unknown,12,False,
step_00200,200,cf_4363,unknown,13,True,
step_00200,200,cf_4363,unknown,14,True,
step_00200,200,cf_4363,unknown,15,True,
step_00200,200,cf_4363,unknown,16,True,
step_00200,200,cf_4363,unknown,17,True,
step_00200,200,cf_4363,unknown,18,True,
step_00200,200,cf_4363,unknown,19,True,
step_00200,200,cf_4363,unknown,20,False,
step_00200,200,cf_4363,unknown,21,True,
step_00200,200,cf_4363,unknown,22,True,
step_00200,200,cf_4363,unknown,23,True,
step_00200,200,cf_4363,unknown,24,True,
step_00200,200,cf_4363,unknown,-1,True,13.0
step_00200,200,cf_10286,unknown,0,False,
step_00200,200,cf_10286,unknown,1,False,
step_00200,200,cf_10286,unknown,2,False,
step_00200,200,cf_10286,unknown,3,False,
step_00200,200,cf_10286,unknown,4,False,
step_00200,200,cf_10286,unknown,5,False,
step_00200,200,cf_10286,unknown,6,False,
step_00200,200,cf_10286,unknown,7,False,
step_00200,200,cf_10286,unknown,8,False,
step_00200,200,cf_10286,unknown,9,False,
step_00200,200,cf_10286,unknown,10,False,
step_00200,200,cf_10286,unknown,11,False,
step_00200,200,cf_10286,unknown,12,False,
step_00200,200,cf_10286,unknown,13,False,
step_00200,200,cf_10286,unknown,14,False,
step_00200,200,cf_10286,unknown,15,False,
step_00200,200,cf_10286,unknown,16,False,
step_00200,200,cf_10286,unknown,17,False,
step_00200,200,cf_10286,unknown,18,False,
step_00200,200,cf_10286,unknown,19,False,
step_00200,200,cf_10286,unknown,20,False,
step_00200,200,cf_10286,unknown,21,False,
step_00200,200,cf_10286,unknown,22,False,
step_00200,200,cf_10286,unknown,23,False,
step_00200,200,cf_10286,unknown,24,False,
step_00200,200,cf_10286,unknown,-1,False,
step_00200,200,cf_7002,unknown,0,False,
step_00200,200,cf_7002,unknown,1,False,
step_00200,200,cf_7002,unknown,2,False,
step_00200,200,cf_7002,unknown,3,False,
step_00200,200,cf_7002,unknown,4,False,
step_00200,200,cf_7002,unknown,5,False,
step_00200,200,cf_7002,unknown,6,False,
step_00200,200,cf_7002,unknown,7,False,
step_00200,200,cf_7002,unknown,8,False,
step_00200,200,cf_7002,unknown,9,False,
step_00200,200,cf_7002,unknown,10,False,
step_00200,200,cf_7002,unknown,11,False,
step_00200,200,cf_7002,unknown,12,False,
step_00200,200,cf_7002,unknown,13,False,
step_00200,200,cf_7002,unknown,14,False,
step_00200,200,cf_7002,unknown,15,False,
step_00200,200,cf_7002,unknown,16,False,
step_00200,200,cf_7002,unknown,17,False,
step_00200,200,cf_7002,unknown,18,False,
step_00200,200,cf_7002,unknown,19,False,
step_00200,200,cf_7002,unknown,20,False,
step_00200,200,cf_7002,unknown,21,False,
step_00200,200,cf_7002,unknown,22,False,
step_00200,200,cf_7002,unknown,23,False,
step_00200,200,cf_7002,unknown,24,False,
step_00200,200,cf_7002,unknown,-1,False,
step_00200,200,cf_2045,unknown,0,False,
step_00200,200,cf_2045,unknown,1,False,
step_00200,200,cf_2045,unknown,2,False,
step_00200,200,cf_2045,unknown,3,False,
step_00200,200,cf_2045,unknown,4,False,
step_00200,200,cf_2045,unknown,5,False,
step_00200,200,cf_2045,unknown,6,False,
step_00200,200,cf_2045,unknown,7,False,
step_00200,200,cf_2045,unknown,8,False,
step_00200,200,cf_2045,unknown,9,False,
step_00200,200,cf_2045,unknown,10,False,
step_00200,200,cf_2045,unknown,11,False,
step_00200,200,cf_2045,unknown,12,False,
step_00200,200,cf_2045,unknown,13,False,
step_00200,200,cf_2045,unknown,14,False,
step_00200,200,cf_2045,unknown,15,False,
step_00200,200,cf_2045,unknown,16,False,
step_00200,200,cf_2045,unknown,17,False,
step_00200,200,cf_2045,unknown,18,False,
step_00200,200,cf_2045,unknown,19,False,
step_00200,200,cf_2045,unknown,20,False,
step_00200,200,cf_2045,unknown,21,False,
step_00200,200,cf_2045,unknown,22,False,
step_00200,200,cf_2045,unknown,23,False,
step_00200,200,cf_2045,unknown,24,True,
step_00200,200,cf_2045,unknown,-1,True,24.0
step_00200,200,cf_6077,unknown,0,False,
step_00200,200,cf_6077,unknown,1,False,
step_00200,200,cf_6077,unknown,2,False,
step_00200,200,cf_6077,unknown,3,False,
step_00200,200,cf_6077,unknown,4,False,
step_00200,200,cf_6077,unknown,5,False,
step_00200,200,cf_6077,unknown,6,False,
step_00200,200,cf_6077,unknown,7,False,
step_00200,200,cf_6077,unknown,8,False,
step_00200,200,cf_6077,unknown,9,False,
step_00200,200,cf_6077,unknown,10,False,
step_00200,200,cf_6077,unknown,11,False,
step_00200,200,cf_6077,unknown,12,False,
step_00200,200,cf_6077,unknown,13,False,
step_00200,200,cf_6077,unknown,14,False,
step_00200,200,cf_6077,unknown,15,False,
step_00200,200,cf_6077,unknown,16,False,
step_00200,200,cf_6077,unknown,17,False,
step_00200,200,cf_6077,unknown,18,False,
step_00200,200,cf_6077,unknown,19,False,
step_00200,200,cf_6077,unknown,20,False,
step_00200,200,cf_6077,unknown,21,False,
step_00200,200,cf_6077,unknown,22,False,
step_00200,200,cf_6077,unknown,23,False,
step_00200,200,cf_6077,unknown,24,False,
step_00200,200,cf_6077,unknown,-1,False,
step_00200,200,cf_19508,unknown,0,False,
step_00200,200,cf_19508,unknown,1,False,
step_00200,200,cf_19508,unknown,2,False,
step_00200,200,cf_19508,unknown,3,False,
step_00200,200,cf_19508,unknown,4,False,
step_00200,200,cf_19508,unknown,5,False,
step_00200,200,cf_19508,unknown,6,False,
step_00200,200,cf_19508,unknown,7,False,
step_00200,200,cf_19508,unknown,8,False,
step_00200,200,cf_19508,unknown,9,False,
step_00200,200,cf_19508,unknown,10,False,
step_00200,200,cf_19508,unknown,11,False,
step_00200,200,cf_19508,unknown,12,False,
step_00200,200,cf_19508,unknown,13,False,
step_00200,200,cf_19508,unknown,14,False,
step_00200,200,cf_19508,unknown,15,False,
step_00200,200,cf_19508,unknown,16,False,
step_00200,200,cf_19508,unknown,17,False,
step_00200,200,cf_19508,unknown,18,False,
step_00200,200,cf_19508,unknown,19,False,
step_00200,200,cf_19508,unknown,20,False,
step_00200,200,cf_19508,unknown,21,False,
step_00200,200,cf_19508,unknown,22,False,
step_00200,200,cf_19508,unknown,23,False,
step_00200,200,cf_19508,unknown,24,False,
step_00200,200,cf_19508,unknown,-1,False,
step_00200,200,cf_9836,unknown,0,False,
step_00200,200,cf_9836,unknown,1,False,
step_00200,200,cf_9836,unknown,2,False,
step_00200,200,cf_9836,unknown,3,False,
step_00200,200,cf_9836,unknown,4,False,
step_00200,200,cf_9836,unknown,5,False,
step_00200,200,cf_9836,unknown,6,False,
step_00200,200,cf_9836,unknown,7,False,
step_00200,200,cf_9836,unknown,8,False,
step_00200,200,cf_9836,unknown,9,False,
step_00200,200,cf_9836,unknown,10,False,
step_00200,200,cf_9836,unknown,11,False,
step_00200,200,cf_9836,unknown,12,False,
step_00200,200,cf_9836,unknown,13,False,
step_00200,200,cf_9836,unknown,14,False,
step_00200,200,cf_9836,unknown,15,False,
step_00200,200,cf_9836,unknown,16,False,
step_00200,200,cf_9836,unknown,17,True,
step_00200,200,cf_9836,unknown,18,True,
step_00200,200,cf_9836,unknown,19,True,
step_00200,200,cf_9836,unknown,20,True,
step_00200,200,cf_9836,unknown,21,True,
step_00200,200,cf_9836,unknown,22,True,
step_00200,200,cf_9836,unknown,23,True,
step_00200,200,cf_9836,unknown,24,True,
step_00200,200,cf_9836,unknown,-1,True,17.0
step_00200,200,cf_3755,unknown,0,False,
step_00200,200,cf_3755,unknown,1,False,
step_00200,200,cf_3755,unknown,2,False,
step_00200,200,cf_3755,unknown,3,False,
step_00200,200,cf_3755,unknown,4,False,
step_00200,200,cf_3755,unknown,5,False,
step_00200,200,cf_3755,unknown,6,False,
step_00200,200,cf_3755,unknown,7,False,
step_00200,200,cf_3755,unknown,8,False,
step_00200,200,cf_3755,unknown,9,False,
step_00200,200,cf_3755,unknown,10,False,
step_00200,200,cf_3755,unknown,11,False,
step_00200,200,cf_3755,unknown,12,False,
step_00200,200,cf_3755,unknown,13,False,
step_00200,200,cf_3755,unknown,14,False,
step_00200,200,cf_3755,unknown,15,False,
step_00200,200,cf_3755,unknown,16,False,
step_00200,200,cf_3755,unknown,17,False,
step_00200,200,cf_3755,unknown,18,False,
step_00200,200,cf_3755,unknown,19,False,
step_00200,200,cf_3755,unknown,20,False,
