step,epoch,loss
108,2,1.0882513523101807
109,2,2.2042083740234375
110,2,2.12591290473938
111,2,2.363210678100586
112,2,1.7352275848388672
113,2,1.4696837663650513
114,2,1.8186155557632446
115,2,1.499557614326477
116,2,2.2466039657592773
117,2,1.0678737163543701
118,2,2.9947571754455566
119,2,2.0292341709136963
120,2,1.399003505706787
121,2,0.9565815925598145
122,2,0.7575227618217468
123,2,1.8811287879943848
124,2,2.2062289714813232
125,2,1.588465929031372
126,2,1.419199824333191
127,2,2.4217891693115234
128,2,1.48350989818573
129,2,3.716797351837158
130,2,2.2334866523742676
131,2,2.141928195953369
132,2,1.1592496633529663
133,2,1.6553082466125488
134,2,1.4071375131607056
135,2,1.4489171504974365
136,2,1.3460222482681274
137,2,2.6664700508117676
138,2,1.134313941001892
139,2,2.688314914703369
140,2,2.4531238079071045
141,2,2.6905908584594727
142,2,1.9591994285583496
143,2,2.0777223110198975
144,2,1.4871799945831299
145,2,1.6617182493209839
146,2,2.0611212253570557
147,2,2.075204610824585
148,2,2.0787129402160645
149,2,1.5766236782073975
150,2,1.8008227348327637
151,2,1.2005939483642578
152,2,1.144568920135498
153,2,1.7266323566436768
154,2,1.1750032901763916
155,2,1.1210403442382812
156,2,0.9076169729232788
157,2,3.1509897708892822
158,2,2.574982166290283
159,2,1.1775057315826416
160,2,1.8493413925170898
161,2,0.9917501211166382
162,2,2.445127487182617
163,2,1.775102138519287
164,2,1.4839680194854736
165,2,1.0045526027679443
166,2,2.189744234085083
167,2,1.469942569732666
168,2,1.012412190437317
169,2,1.3772737979888916
170,2,0.9795089960098267
171,2,1.2986934185028076
172,2,2.689467430114746
173,2,1.4815216064453125
174,2,1.5751161575317383
175,2,1.5581164360046387
176,2,2.5487446784973145
177,2,2.230098247528076
178,2,1.5164133310317993
179,2,1.1910107135772705
180,2,1.4110275506973267
181,2,1.2998638153076172
182,2,1.9597822427749634
183,2,2.2671422958374023
184,2,2.1425626277923584
185,2,1.8864926099777222
186,2,2.498934507369995
187,2,1.159350872039795
188,2,1.8710267543792725
189,2,1.8606319427490234
190,2,1.5748693943023682
191,2,1.5074669122695923
192,2,0.7432518005371094
193,2,2.7011680603027344
194,2,2.308044672012329
195,2,1.281396508216858
196,2,1.3913124799728394
197,2,2.863468885421753
198,2,0.743024468421936
199,2,1.5100504159927368
200,2,1.3313360214233398
201,2,1.833555817604065
202,2,0.9586388468742371
203,2,1.321948528289795
204,2,1.6476935148239136
205,2,2.977247714996338
206,2,1.1609138250350952
207,2,1.4818201065063477
208,2,1.7890541553497314
209,2,1.8541910648345947
210,2,1.127054214477539
211,2,1.5840941667556763
212,2,1.3550323247909546
213,2,1.4522935152053833
214,2,0.502721905708313
215,3,1.6933529376983643
216,3,1.7377476692199707
217,3,1.127695083618164
218,3,1.5304536819458008
219,3,0.6955441236495972
220,3,0.9642634391784668
221,3,0.7782206535339355
222,3,0.6010303497314453
223,3,0.8970977067947388
224,3,1.3224598169326782
225,3,1.8648165464401245
226,3,2.0960371494293213
227,3,1.8289483785629272
228,3,1.4388911724090576
229,3,0.4747970998287201
230,3,1.1073461771011353
231,3,1.2141189575195312
232,3,0.5096768140792847
233,3,1.4516777992248535
234,3,1.9879839420318604
235,3,0.9298381805419922
236,3,1.598075270652771
237,3,1.3479235172271729
238,3,1.567550778388977
239,3,1.235891580581665
240,3,1.1288936138153076
241,3,2.438326835632324
242,3,4.001976013183594
243,3,2.238274097442627
244,3,0.5494959354400635
245,3,1.2670485973358154
246,3,0.6496516466140747
247,3,1.3937265872955322
248,3,1.5949711799621582
249,3,1.9432028532028198
250,3,1.2529500722885132
251,3,1.2037228345870972
252,3,2.2465837001800537
253,3,1.9686503410339355
254,3,2.315342426300049
255,3,1.0069282054901123
256,3,1.3729647397994995
257,3,1.1730515956878662
258,3,1.974392294883728
259,3,2.067203998565674
260,3,1.929991364479065
261,3,0.7104731202125549
262,3,1.7310091257095337
263,3,1.2652678489685059
264,3,1.8968122005462646
265,3,1.5347951650619507
266,3,0.7192903757095337
267,3,1.5177921056747437
268,3,1.1637859344482422
269,3,1.4032230377197266
270,3,1.9987047910690308
271,3,0.3974461555480957
272,3,2.120882987976074
273,3,1.0154286623001099
274,3,1.2795076370239258
275,3,2.569918155670166
276,3,1.7616863250732422
277,3,0.8076117634773254
278,3,1.42134428024292
279,3,1.4710474014282227
280,3,0.9284823536872864
281,3,1.6242492198944092
282,3,2.1068644523620605
283,3,1.123650074005127
284,3,1.622201681137085
285,3,1.015668511390686
286,3,1.3247144222259521
287,3,1.4869468212127686
288,3,1.632169246673584
289,3,1.5893547534942627
290,3,1.2025809288024902
291,3,1.6040698289871216
292,3,1.4189977645874023
293,3,2.0364701747894287
294,3,0.977591872215271
295,3,0.7212110161781311
296,3,2.334205150604248
297,3,0.7343966960906982
298,3,1.82928466796875
299,3,0.4997769594192505
300,3,1.064430594444275
301,3,1.9459460973739624
302,3,1.4200470447540283
303,3,1.0899628400802612
304,3,1.891521692276001
305,3,1.9605313539505005
306,3,0.4276667535305023
307,3,1.7070298194885254
308,3,1.62913179397583
309,3,1.7551989555358887
310,3,1.2123627662658691
311,3,1.2095394134521484
312,3,1.9660917520523071
313,3,1.3446561098098755
314,3,1.3565493822097778
315,3,1.084944725036621
316,3,1.1806166172027588
317,3,1.4230419397354126
318,3,2.771035671234131
319,3,1.7316635847091675
320,3,2.0123860836029053
321,3,0.3502447307109833
322,4,1.2642512321472168
323,4,1.2168028354644775
324,4,1.1176930665969849
325,4,1.1525554656982422
326,4,1.154503583908081
327,4,1.8670295476913452
328,4,1.2857164144515991
329,4,1.1909438371658325
330,4,0.9129687547683716
331,4,1.5088791847229004
332,4,1.299202799797058
333,4,0.8156466484069824
334,4,1.7356407642364502
335,4,2.2578601837158203
336,4,0.11782422661781311
337,4,0.5553847551345825
338,4,0.7834914326667786
339,4,1.2519890069961548
340,4,1.1015784740447998
341,4,1.3378615379333496
342,4,1.5764378309249878
343,4,0.5047103762626648
344,4,1.303868293762207
345,4,0.9589635133743286
346,4,2.5871949195861816
347,4,0.7524480223655701
348,4,0.9112706184387207
349,4,1.7309305667877197
350,4,1.538913607597351
351,4,2.1733062267303467
352,4,1.4304933547973633
353,4,0.6912382245063782
354,4,1.1203948259353638
355,4,0.7005690336227417
356,4,1.460785150527954
357,4,0.7746021747589111
358,4,2.08730411529541
359,4,1.2566792964935303
360,4,0.8598440289497375
361,4,0.7684676647186279
362,4,0.4386790990829468
363,4,0.6042314171791077
364,4,1.8215782642364502
365,4,1.4397985935211182
366,4,1.6886439323425293
367,4,1.5454926490783691
368,4,1.995617151260376
369,4,0.9581019282341003
370,4,2.313641309738159
371,4,1.3369308710098267
372,4,1.7367639541625977
373,4,1.741982340812683
374,4,0.7256879806518555
375,4,1.0696674585342407
376,4,1.2296849489212036
377,4,0.8186870813369751
378,4,1.300199031829834
379,4,1.9530887603759766
380,4,0.9020764231681824
381,4,1.2731530666351318
382,4,1.6609983444213867
383,4,0.749342143535614
384,4,1.4726163148880005
385,4,1.1699105501174927
386,4,1.4354462623596191
387,4,1.6261332035064697
388,4,1.2596080303192139
389,4,0.9309878349304199
390,4,2.4235637187957764
391,4,0.8749167919158936
392,4,1.1902979612350464
393,4,0.6360408067703247
394,4,1.8727054595947266
395,4,0.6664319038391113
396,4,1.5091279745101929
397,4,0.6704813241958618
398,4,1.0342553853988647
399,4,0.9281285405158997
400,4,1.6824581623077393
401,4,1.5286508798599243
402,4,0.8702214956283569
403,4,0.5624701976776123
404,4,1.2872086763381958
405,4,0.5047956109046936
406,4,0.8859232664108276
407,4,0.8663184642791748
408,4,1.4519569873809814
409,4,1.2826862335205078
410,4,2.2031803131103516
411,4,0.16881272196769714
412,4,0.9289030432701111
413,4,1.4412819147109985
414,4,1.8103033304214478
415,4,1.2855337858200073
416,4,0.8603154420852661
417,4,1.169334053993225
418,4,2.0039384365081787
419,4,1.3508062362670898
420,4,1.1064867973327637
421,4,0.9364544749259949
422,4,1.1663792133331299
423,4,0.9481644034385681
424,4,1.4958279132843018
425,4,0.49242138862609863
426,4,1.3125250339508057
427,4,0.5618150234222412
428,4,1.238688588142395
429,5,0.8859422206878662
430,5,0.29138675332069397
431,5,0.7645530104637146
432,5,0.5892943143844604
433,5,1.950510025024414
434,5,1.1694989204406738
435,5,0.7485834360122681
436,5,1.3526430130004883
437,5,0.7930295467376709
438,5,1.155442714691162
439,5,0.37530726194381714
440,5,1.276512622833252
441,5,1.3053398132324219
442,5,1.0159333944320679
443,5,0.6593092679977417
444,5,1.2610068321228027
445,5,0.8935201168060303
446,5,0.6329014301300049
447,5,1.6899287700653076
448,5,0.7420923709869385
449,5,1.0533795356750488
450,5,0.8084005117416382
451,5,0.545884907245636
452,5,0.9719941020011902
453,5,0.48091036081314087
454,5,1.0875123739242554
455,5,1.0245234966278076
456,5,1.0154229402542114
457,5,0.4336625933647156
458,5,0.628832221031189
459,5,0.8444511294364929
460,5,0.692536473274231
461,5,0.4482719600200653
462,5,1.3755232095718384
463,5,0.731034517288208
464,5,1.5704941749572754
465,5,0.650727391242981
466,5,0.7638809680938721
467,5,0.8316741585731506
468,5,1.1199398040771484
469,5,1.4254209995269775
470,5,1.3703947067260742
471,5,1.296314001083374
472,5,1.135546088218689
473,5,0.6335590481758118
474,5,0.6504162549972534
475,5,1.3956059217453003
476,5,0.7314417958259583
477,5,0.9795342683792114
478,5,1.7942309379577637
479,5,0.9323740005493164
480,5,1.2877681255340576
481,5,0.4248642027378082
482,5,1.5747535228729248
483,5,0.6391614675521851
484,5,0.4868914484977722
485,5,0.800754725933075
486,5,1.0039242506027222
487,5,1.7131259441375732
488,5,1.4531995058059692
489,5,0.8310715556144714
490,5,1.3208062648773193
491,5,1.9114364385604858
492,5,1.2861788272857666
493,5,0.9355149865150452
494,5,1.4657251834869385
495,5,1.0964107513427734
496,5,0.996849775314331
497,5,0.5871448516845703
498,5,0.6965293288230896
499,5,1.0998635292053223
500,5,1.584528923034668
501,5,0.9464899897575378
502,5,0.9119665026664734
503,5,1.5276505947113037
504,5,1.6563787460327148
505,5,0.6629422307014465
506,5,0.99086993932724
507,5,0.3196587562561035
508,5,1.0690319538116455
509,5,0.28803199529647827
510,5,1.1355035305023193
511,5,1.304128885269165
512,5,0.7015904188156128
513,5,1.6326161623001099
514,5,2.0700364112854004
515,5,1.1512291431427002
516,5,0.9753842949867249
517,5,1.1127288341522217
518,5,0.6405583620071411
519,5,0.9007641077041626
520,5,1.4187164306640625
521,5,1.0733821392059326
522,5,0.7847205400466919
523,5,2.086669445037842
524,5,0.6971214413642883
525,5,1.3299330472946167
526,5,1.5989718437194824
527,5,1.099868655204773
528,5,1.6385560035705566
529,5,1.829176902770996
530,5,1.2924280166625977
531,5,1.0630865097045898
532,5,0.7775672078132629
533,5,1.2415269613265991
534,5,0.6991943120956421
535,5,0.9549046158790588
