step,epoch,loss
420,4,0.5772852897644043
421,4,2.3234174251556396
422,4,1.1548221111297607
423,4,1.5968985557556152
424,4,1.3852238655090332
425,4,1.384291172027588
426,4,0.46615472435951233
427,4,1.2495646476745605
428,4,2.795165538787842
429,5,0.8081000447273254
430,5,1.0614360570907593
431,5,0.35511571168899536
432,5,1.3655593395233154
433,5,0.3744353652000427
434,5,1.0080070495605469
435,5,0.48929980397224426
436,5,0.2767595946788788
437,5,0.42062705755233765
438,5,0.8937779664993286
439,5,0.6372426748275757
440,5,1.1995285749435425
441,5,0.15673021972179413
442,5,0.599554717540741
443,5,0.9408634901046753
444,5,1.347333312034607
445,5,0.7977292537689209
446,5,0.5479806065559387
447,5,0.48460063338279724
448,5,0.6758008599281311
449,5,0.830656111240387
450,5,0.782508134841919
451,5,0.27625608444213867
452,5,0.6283683180809021
453,5,0.4784776568412781
454,5,1.249626874923706
455,5,0.5356072783470154
456,5,0.9590620994567871
457,5,0.8769606351852417
458,5,0.6669538617134094
459,5,0.5563948750495911
460,5,0.8206552267074585
461,5,1.0526611804962158
462,5,0.8148650527000427
463,5,0.6502838134765625
464,5,0.8688234090805054
465,5,0.7230883240699768
466,5,0.2155144214630127
467,5,1.3020597696304321
468,5,0.6745196580886841
469,5,0.3298236131668091
470,5,0.5464543104171753
471,5,0.6672493815422058
472,5,1.0207786560058594
473,5,0.8613248467445374
474,5,1.2047317028045654
475,5,0.8103268146514893
476,5,0.5375005602836609
477,5,0.8286799192428589
478,5,1.3356590270996094
479,5,1.1192045211791992
480,5,0.49645745754241943
481,5,0.5682206153869629
482,5,1.0515875816345215
483,5,1.0515272617340088
484,5,0.6025066375732422
485,5,0.8133407235145569
486,5,0.31272947788238525
487,5,0.8239588737487793
488,5,1.3964712619781494
489,5,0.6834650635719299
490,5,0.9562418460845947
491,5,0.4928951859474182
492,5,1.0304408073425293
493,5,0.9026411771774292
494,5,1.4655241966247559
495,5,1.7239086627960205
496,5,0.7770428657531738
497,5,0.6573235392570496
498,5,0.45045530796051025
499,5,0.9676145315170288
500,5,1.0444117784500122
501,5,0.8226785659790039
502,5,1.1395387649536133
503,5,1.1366455554962158
504,5,1.3528926372528076
505,5,1.2783030271530151
506,5,1.3582550287246704
507,5,1.2904247045516968
508,5,1.5922235250473022
509,5,1.2221546173095703
510,5,0.773735523223877
511,5,0.5641381144523621
512,5,1.5855674743652344
513,5,0.8506911993026733
514,5,0.6464934945106506
515,5,0.7014752626419067
516,5,0.939056932926178
517,5,1.1559462547302246
518,5,1.2377946376800537
519,5,1.319028615951538
520,5,0.839789092540741
521,5,1.1395184993743896
522,5,0.6030172109603882
523,5,0.399871289730072
524,5,0.5385836362838745
525,5,0.8929274082183838
526,5,0.7418761849403381
527,5,0.7814921140670776
528,5,0.5561688542366028
529,5,1.0797317028045654
530,5,0.9394645690917969
531,5,1.1217148303985596
532,5,0.8425807356834412
533,5,1.3005765676498413
534,5,1.168087363243103
535,5,0.5561585426330566
